accepted_taxon_key,order_name,family_name,genus_name,search_species_name,gbif_species_name,confidence,status,match_type,rank,source
8407461,Lepidoptera,Erebidae,Arctornis,Arctornis l-nigrum,Arctornis l-nigrum,99,ACCEPTED,EXACT,SPECIES,london31May2023
1810099,Lepidoptera,Erebidae,Atolmis,Atolmis rubricollis,Atolmis rubricollis,99,ACCEPTED,EXACT,SPECIES,london31May2023
4532534,Lepidoptera,Erebidae,Panaxia,Callimorpha dominula,Callimorpha dominula,98,DOUBTFUL,EXACT,SPECIES,london31May2023
1761111,Lepidoptera,Erebidae,Callistege,Callistege mi,Callistege mi,99,ACCEPTED,EXACT,SPECIES,london31May2023
1819145,Lepidoptera,Erebidae,Calliteara,Calliteara pudibunda,Calliteara pudibunda,99,ACCEPTED,EXACT,SPECIES,london31May2023
1788635,Lepidoptera,Erebidae,Catephia,Catephia alchymista,Catephia alchymista,99,ACCEPTED,EXACT,SPECIES,london31May2023
1797527,Lepidoptera,Erebidae,Catocala,Catocala conjuncta,Catocala coniuncta,97,ACCEPTED,FUZZY,SPECIES,london31May2023
8756768,Lepidoptera,Erebidae,Catocala,Catocala electa,Catocala electa,99,ACCEPTED,EXACT,SPECIES,london31May2023
1797276,Lepidoptera,Erebidae,Catocala,Catocala elocata,Catocala elocata,99,ACCEPTED,EXACT,SPECIES,london31May2023
1797479,Lepidoptera,Erebidae,Catocala,Catocala fraxini,Catocala fraxini,99,ACCEPTED,EXACT,SPECIES,london31May2023
1797258,Lepidoptera,Erebidae,Catocala,Catocala nupta,Catocala nupta,99,ACCEPTED,EXACT,SPECIES,london31May2023
1797333,Lepidoptera,Erebidae,Catocala,Catocala nymphagoga,Catocala nymphagoga,99,ACCEPTED,EXACT,SPECIES,london31May2023
1797178,Lepidoptera,Erebidae,Catocala,Catocala promissa,Catocala promissa,99,ACCEPTED,EXACT,SPECIES,london31May2023
1797367,Lepidoptera,Erebidae,Catocala,Catocala sponsa,Catocala sponsa,98,ACCEPTED,EXACT,SPECIES,london31May2023
8193562,Lepidoptera,Erebidae,Clytie,Clytie illunaris,Clytie illunaris,99,ACCEPTED,EXACT,SPECIES,london31May2023
1764531,Lepidoptera,Erebidae,Colobochyla,Colobochyla salicalis,Colobochyla salicalis,99,ACCEPTED,EXACT,SPECIES,london31May2023
5117189,Lepidoptera,Erebidae,Coscinia,Coscinia cribraria,Coscinia cribraria,99,ACCEPTED,EXACT,SPECIES,london31May2023
5117200,Lepidoptera,Erebidae,Coscinia,Coscinia striata,Coscinia striata,98,ACCEPTED,EXACT,SPECIES,london31May2023
1804906,Lepidoptera,Erebidae,Cybosia,Cybosia mesomella,Cybosia mesomella,99,ACCEPTED,EXACT,SPECIES,london31May2023
4532544,Lepidoptera,Erebidae,Spilosoma,Diacrisia sannio,Diacrisia sannio,98,DOUBTFUL,EXACT,SPECIES,london31May2023
6097214,Lepidoptera,Erebidae,Spilosoma,Diaphora mendica,Diaphora mendica,98,DOUBTFUL,EXACT,SPECIES,london31May2023
4532297,Lepidoptera,Erebidae,Calliteara,Dicallomera fascelina,Dicallomera fascelina,98,DOUBTFUL,EXACT,SPECIES,london31May2023
1814630,Lepidoptera,Erebidae,Dysauxes,Dysauxes ancilla,Dysauxes ancilla,99,ACCEPTED,EXACT,SPECIES,london31May2023
1798504,Lepidoptera,Erebidae,Dysgonia,Dysgonia algira,Dysgonia algira,99,ACCEPTED,EXACT,SPECIES,london31May2023
8041200,Lepidoptera,Erebidae,Eilema,Eilema caniola,Eilema caniola,99,ACCEPTED,EXACT,SPECIES,london31May2023
5116609,Lepidoptera,Erebidae,Eilema,Eilema complana,Eilema complana,98,ACCEPTED,EXACT,SPECIES,london31May2023
5116850,Lepidoptera,Erebidae,Eilema,Eilema depressa,Eilema depressa,99,ACCEPTED,EXACT,SPECIES,london31May2023
5116941,Lepidoptera,Erebidae,Eilema,Eilema griseola,Eilema griseola,99,ACCEPTED,EXACT,SPECIES,london31May2023
7730078,Lepidoptera,Erebidae,Eilema,Eilema lurideola,Eilema lurideola,99,ACCEPTED,EXACT,SPECIES,london31May2023
5116669,Lepidoptera,Erebidae,Eilema,Eilema pygmaeola,Eilema pygmaeola,99,ACCEPTED,EXACT,SPECIES,london31May2023
5117089,Lepidoptera,Erebidae,Eilema,Eilema sororcula,Eilema sororcula,99,ACCEPTED,EXACT,SPECIES,london31May2023
4532253,Lepidoptera,Noctuidae,Eublemma,Eublemma minutata,Eublemma minutata,99,ACCEPTED,EXACT,SPECIES,london31May2023
4532203,Lepidoptera,Noctuidae,Eublemma,Eublemma ostrina,Eublemma ostrina,99,ACCEPTED,EXACT,SPECIES,london31May2023
4532206,Lepidoptera,Noctuidae,Eublemma,Eublemma parva,Eublemma parva,98,ACCEPTED,EXACT,SPECIES,london31May2023
4532239,Lepidoptera,Noctuidae,Eublemma,Eublemma purpurina,Eublemma purpurina,99,ACCEPTED,EXACT,SPECIES,london31May2023
5117791,Lepidoptera,Erebidae,Euchromia,Euchromia lethe,Euchromia lethe,99,ACCEPTED,EXACT,SPECIES,london31May2023
1798408,Lepidoptera,Erebidae,Euclidia,Euclidia glyphica,Euclidia glyphica,99,ACCEPTED,EXACT,SPECIES,london31May2023
4532532,Lepidoptera,Erebidae,Panaxia,Euplagia quadripunctaria,Euplagia quadripunctaria,98,DOUBTFUL,EXACT,SPECIES,london31May2023
1821856,Lepidoptera,Erebidae,Euproctis,Euproctis chrysorrhoea,Euproctis chrysorrhoea,99,ACCEPTED,EXACT,SPECIES,london31May2023
1821911,Lepidoptera,Erebidae,Euproctis,Euproctis similis,Euproctis similis,99,ACCEPTED,EXACT,SPECIES,london31May2023
1786985,Lepidoptera,Erebidae,Grammodes,Grammodes bifasciata,Grammodes bifasciata,99,ACCEPTED,EXACT,SPECIES,london31May2023
1786980,Lepidoptera,Erebidae,Grammodes,Grammodes stolida,Grammodes stolida,99,ACCEPTED,EXACT,SPECIES,london31May2023
11125040,Lepidoptera,Erebidae,Halysidota,Halysidota moeschleri,Halysidota moeschleri,99,ACCEPTED,EXACT,SPECIES,london31May2023
5113078,Lepidoptera,Erebidae,Herminia,Herminia grisealis,Herminia grisealis,99,ACCEPTED,EXACT,SPECIES,london31May2023
5113084,Lepidoptera,Erebidae,Herminia,Herminia tarsicrinalis,Herminia tarsicrinalis,98,ACCEPTED,EXACT,SPECIES,london31May2023
5113234,Lepidoptera,Erebidae,Herminia,Herminia tarsipennalis,Herminia tarsipennalis,99,ACCEPTED,EXACT,SPECIES,london31May2023
4532357,Lepidoptera,Erebidae,Hypena,Hypena crassalis,Hypena crassalis,98,ACCEPTED,EXACT,SPECIES,london31May2023
4532352,Lepidoptera,Erebidae,Hypena,Hypena lividalis,Hypena lividalis,99,ACCEPTED,EXACT,SPECIES,london31May2023
4532351,Lepidoptera,Erebidae,Hypena,Hypena obesalis,Hypena obesalis,98,ACCEPTED,EXACT,SPECIES,london31May2023
1798802,Lepidoptera,Erebidae,Hypena,Hypena obsitalis,Hypena obsitalis,99,ACCEPTED,EXACT,SPECIES,london31May2023
1798807,Lepidoptera,Erebidae,Hypena,Hypena proboscidalis,Hypena proboscidalis,99,ACCEPTED,EXACT,SPECIES,london31May2023
1798594,Lepidoptera,Erebidae,Hypena,Hypena rostralis,Hypena rostralis,99,ACCEPTED,EXACT,SPECIES,london31May2023
1799708,Lepidoptera,Erebidae,Hypenodes,Hypenodes humidalis,Hypenodes humidalis,99,ACCEPTED,EXACT,SPECIES,london31May2023
1811079,Lepidoptera,Erebidae,Hypercompe,Hypercompe scribonia,Hypercompe scribonia,99,ACCEPTED,EXACT,SPECIES,london31May2023
1817797,Lepidoptera,Erebidae,Hyphantria,Hyphantria cunea,Hyphantria cunea,99,ACCEPTED,EXACT,SPECIES,london31May2023
1816889,Lepidoptera,Erebidae,Hyphoraia,Hyphoraia testudinaria,Hyphoraia testudinaria,99,ACCEPTED,EXACT,SPECIES,london31May2023
9407200,Lepidoptera,Erebidae,Idia,Idia aemula,Idia aemula,99,ACCEPTED,EXACT,SPECIES,london31May2023
9627917,Lepidoptera,Erebidae,Idia,Idia lubricalis,Idia lubricalis,99,ACCEPTED,EXACT,SPECIES,london31May2023
8326103,Lepidoptera,Erebidae,Laelia,Laelia coenosa,Laelia coenosa,99,ACCEPTED,EXACT,SPECIES,london31May2023
1769103,Lepidoptera,Erebidae,Laspeyria,Laspeyria flexula,Laspeyria flexula,99,ACCEPTED,EXACT,SPECIES,london31May2023
1820039,Lepidoptera,Erebidae,Leucoma,Leucoma salicis,Leucoma salicis,99,ACCEPTED,EXACT,SPECIES,london31May2023
5115771,Lepidoptera,Erebidae,Lithosia,Lithosia quadra,Lithosia quadra,99,ACCEPTED,EXACT,SPECIES,london31May2023
4532412,Lepidoptera,Erebidae,Lygephila,Lygephila craccae,Lygephila craccae,99,ACCEPTED,EXACT,SPECIES,london31May2023
4532405,Lepidoptera,Erebidae,Lygephila,Lygephila pastinum,Lygephila pastinum,99,ACCEPTED,EXACT,SPECIES,london31May2023
1820406,Lepidoptera,Erebidae,Lymantria,Lymantria dispar,Lymantria dispar,99,ACCEPTED,EXACT,SPECIES,london31May2023
1820372,Lepidoptera,Erebidae,Lymantria,Lymantria monacha,Lymantria monacha,99,ACCEPTED,EXACT,SPECIES,london31May2023
5771982,Lepidoptera,Erebidae,Macrochilo,Macrochilo cribrumalis,Macrochilo cribrumalis,99,ACCEPTED,EXACT,SPECIES,london31May2023
1813114,Lepidoptera,Erebidae,Miltochrista,Miltochrista miniata,Miltochrista miniata,99,ACCEPTED,EXACT,SPECIES,london31May2023
1790816,Lepidoptera,Erebidae,Minucia,Minucia lunaris,Minucia lunaris,99,ACCEPTED,EXACT,SPECIES,london31May2023
5116416,Lepidoptera,Erebidae,Nudaria,Nudaria mundana,Nudaria mundana,99,ACCEPTED,EXACT,SPECIES,london31May2023
1788553,Lepidoptera,Erebidae,Ophiusa,Ophiusa tirhaca,Ophiusa tirhaca,99,ACCEPTED,EXACT,SPECIES,london31May2023
1819873,Lepidoptera,Erebidae,Orgyia,Orgyia antiqua,Orgyia antiqua,99,ACCEPTED,EXACT,SPECIES,london31May2023
7657803,Lepidoptera,Erebidae,Orgyia,Orgyia recens,Orgyia recens,99,ACCEPTED,EXACT,SPECIES,london31May2023
4532453,Lepidoptera,Erebidae,Pandesma,Pandesma robusta,Pandesma robusta,99,ACCEPTED,EXACT,SPECIES,london31May2023
4532516,Lepidoptera,Erebidae,Paracolax,Paracolax tristalis,Paracolax tristalis,99,ACCEPTED,EXACT,SPECIES,london31May2023
1780150,Lepidoptera,Erebidae,Parascotia,Parascotia fuliginaria,Parascotia fuliginaria,99,ACCEPTED,EXACT,SPECIES,london31May2023
1808752,Lepidoptera,Erebidae,Parasemia,Parasemia plantaginis,Parasemia plantaginis,99,ACCEPTED,EXACT,SPECIES,london31May2023
4532500,Lepidoptera,Erebidae,Pechipogo,Pechipogo plumigeralis,Pechipogo plumigeralis,99,ACCEPTED,EXACT,SPECIES,london31May2023
1772793,Lepidoptera,Erebidae,Pechipogo,Pechipogo strigilata,Pechipogo strigilata,99,ACCEPTED,EXACT,SPECIES,london31May2023
5117400,Lepidoptera,Erebidae,Pelosia,Pelosia muscerda,Pelosia muscerda,99,ACCEPTED,EXACT,SPECIES,london31May2023
5117399,Lepidoptera,Erebidae,Pelosia,Pelosia obtusa,Pelosia obtusa,99,ACCEPTED,EXACT,SPECIES,london31May2023
1804071,Lepidoptera,Erebidae,Phragmatobia,Phragmatobia fuliginosa,Phragmatobia fuliginosa,99,ACCEPTED,EXACT,SPECIES,london31May2023
1760246,Lepidoptera,Erebidae,Phytometra,Phytometra viridaria,Phytometra viridaria,98,ACCEPTED,EXACT,SPECIES,london31May2023
1807881,Lepidoptera,Erebidae,Pyrrharctia,Pyrrharctia isabella,Pyrrharctia isabella,99,ACCEPTED,EXACT,SPECIES,london31May2023
1769897,Lepidoptera,Erebidae,Rivula,Rivula sericealis,Rivula sericealis,99,ACCEPTED,EXACT,SPECIES,london31May2023
5113036,Lepidoptera,Erebidae,Schrankia,Schrankia costaestrigalis,Schrankia costaestrigalis,99,ACCEPTED,EXACT,SPECIES,london31May2023
5113002,Lepidoptera,Erebidae,Schrankia,Schrankia intermedialis,Schrankia intermedialis,99,ACCEPTED,EXACT,SPECIES,london31May2023
5113030,Lepidoptera,Erebidae,Schrankia,Schrankia taenialis,Schrankia taenialis,99,ACCEPTED,EXACT,SPECIES,london31May2023
1798449,Lepidoptera,Erebidae,Scoliopteryx,Scoliopteryx libatrix,Scoliopteryx libatrix,99,ACCEPTED,EXACT,SPECIES,london31May2023
5116475,Lepidoptera,Erebidae,Setina,Setina irrorella,Setina irrorella,99,ACCEPTED,EXACT,SPECIES,london31May2023
1811896,Lepidoptera,Erebidae,Spilosoma,Spilosoma lubricipeda,Spilosoma lubricipeda,98,ACCEPTED,EXACT,SPECIES,london31May2023
1811789,Lepidoptera,Erebidae,Spilosoma,Spilosoma lutea,Spilosoma lutea,99,ACCEPTED,EXACT,SPECIES,london31May2023
1812394,Lepidoptera,Erebidae,Spilosoma,Spilosoma urticae,Spilosoma urticae,99,ACCEPTED,EXACT,SPECIES,london31May2023
1765751,Lepidoptera,Noctuidae,Tathorhynchus,Tathorhynchus exsiccata,Tathorhynchus exsiccata,99,ACCEPTED,EXACT,SPECIES,london31May2023
1807206,Lepidoptera,Erebidae,Thumatha,Thumatha senex,Thumatha senex,99,ACCEPTED,EXACT,SPECIES,london31May2023
1798346,Lepidoptera,Erebidae,Trisateles,Trisateles emortualis,Trisateles emortualis,99,ACCEPTED,EXACT,SPECIES,london31May2023
5115777,Lepidoptera,Erebidae,Tyria,Tyria jacobaeae,Tyria jacobaeae,99,ACCEPTED,EXACT,SPECIES,london31May2023
1803218,Lepidoptera,Erebidae,Utetheisa,Utetheisa bella,Utetheisa ornatrix,99,SYNONYM,EXACT,SPECIES,london31May2023
1803218,Lepidoptera,Erebidae,Utetheisa,Utetheisa ornatrix,Utetheisa ornatrix,99,ACCEPTED,EXACT,SPECIES,london31May2023
1803163,Lepidoptera,Erebidae,Utetheisa,Utetheisa pulchella,Utetheisa pulchella,99,ACCEPTED,EXACT,SPECIES,london31May2023
4532508,Lepidoptera,Erebidae,Zanclognatha,Zanclognatha lunalis,Zanclognatha lunalis,99,ACCEPTED,EXACT,SPECIES,london31May2023
4532510,Lepidoptera,Erebidae,Zanclognatha,Zanclognatha zelleralis,Zanclognatha zelleralis,99,ACCEPTED,EXACT,SPECIES,london31May2023
1967873,Lepidoptera,Geometridae,Abraxas,Abraxas grossulariata,Abraxas grossulariata,98,ACCEPTED,EXACT,SPECIES,london31May2023
1967803,Lepidoptera,Geometridae,Abraxas,Abraxas pantaria,Abraxas pantaria,99,ACCEPTED,EXACT,SPECIES,london31May2023
1967815,Lepidoptera,Geometridae,Abraxas,Abraxas sylvata,Abraxas sylvata,98,ACCEPTED,EXACT,SPECIES,london31May2023
7681733,Lepidoptera,Geometridae,Acasis,Acasis viretata,Acasis viretata,99,ACCEPTED,EXACT,SPECIES,london31May2023
1973327,Lepidoptera,Geometridae,Adactylotis,Adactylotis contaminaria,Adactylotis contaminaria,99,ACCEPTED,EXACT,SPECIES,london31May2023
1990150,Lepidoptera,Geometridae,Aethalura,Aethalura punctulata,Aethalura punctulata,99,ACCEPTED,EXACT,SPECIES,london31May2023
5769072,Lepidoptera,Geometridae,Agriopis,Agriopis aurantiaria,Agriopis aurantiaria,99,ACCEPTED,EXACT,SPECIES,london31May2023
5769062,Lepidoptera,Geometridae,Agriopis,Agriopis leucophaearia,Agriopis leucophaearia,99,ACCEPTED,EXACT,SPECIES,london31May2023
5769068,Lepidoptera,Geometridae,Agriopis,Agriopis marginaria,Agriopis marginaria,99,ACCEPTED,EXACT,SPECIES,london31May2023
5143477,Lepidoptera,Geometridae,Alcis,Alcis jubata,Alcis jubata,99,ACCEPTED,EXACT,SPECIES,london31May2023
5143380,Lepidoptera,Geometridae,Alcis,Alcis repandata,Alcis repandata,99,ACCEPTED,EXACT,SPECIES,london31May2023
4524403,Lepidoptera,Geometridae,Aleucis,Aleucis distinctata,Aleucis distinctata,99,ACCEPTED,EXACT,SPECIES,london31May2023
5143947,Lepidoptera,Geometridae,Alsophila,Alsophila aescularia,Alsophila aescularia,99,ACCEPTED,EXACT,SPECIES,london31May2023
1965913,Lepidoptera,Geometridae,Angerona,Angerona prunaria,Angerona prunaria,99,ACCEPTED,EXACT,SPECIES,london31May2023
1975793,Lepidoptera,Geometridae,Anticlea,Anticlea derivata,Anticlea derivata,99,ACCEPTED,EXACT,SPECIES,london31May2023
1975571,Lepidoptera,Geometridae,Anticollix,Anticollix sparsata,Anticollix sparsata,99,ACCEPTED,EXACT,SPECIES,london31May2023
1962860,Lepidoptera,Geometridae,Apeira,Apeira syringaria,Apeira syringaria,99,ACCEPTED,EXACT,SPECIES,london31May2023
5149474,Lepidoptera,Geometridae,Aplasta,Aplasta ononaria,Aplasta ononaria,99,ACCEPTED,EXACT,SPECIES,london31May2023
1984954,Lepidoptera,Geometridae,Aplocera,Aplocera efformata,Aplocera efformata,99,ACCEPTED,EXACT,SPECIES,london31May2023
1984942,Lepidoptera,Geometridae,Aplocera,Aplocera plagiata,Aplocera plagiata,99,ACCEPTED,EXACT,SPECIES,london31May2023
1984949,Lepidoptera,Geometridae,Aplocera,Aplocera praeformata,Aplocera praeformata,99,ACCEPTED,EXACT,SPECIES,london31May2023
1961068,Lepidoptera,Geometridae,Apocheima,Apocheima hispidaria,Apocheima hispidaria,99,ACCEPTED,EXACT,SPECIES,london31May2023
8329661,Lepidoptera,Geometridae,Archiearis,Archiearis notha,Archiearis notha,99,ACCEPTED,EXACT,SPECIES,london31May2023
1975733,Lepidoptera,Geometridae,Archiearis,Archiearis parthenias,Archiearis parthenias,99,ACCEPTED,EXACT,SPECIES,london31May2023
1967273,Lepidoptera,Geometridae,Aspitates,Aspitates gilvaria,Aspitates gilvaria,99,ACCEPTED,EXACT,SPECIES,london31May2023
1967265,Lepidoptera,Geometridae,Aspitates,Aspitates ochrearia,Aspitates ochrearia,99,ACCEPTED,EXACT,SPECIES,london31May2023
1987744,Lepidoptera,Geometridae,Asthena,Asthena albulata,Asthena albulata,99,ACCEPTED,EXACT,SPECIES,london31May2023
1975897,Lepidoptera,Geometridae,Biston,Biston betularia,Biston betularia,99,ACCEPTED,EXACT,SPECIES,london31May2023
1975903,Lepidoptera,Geometridae,Biston,Biston strataria,Biston strataria,99,ACCEPTED,EXACT,SPECIES,london31May2023
1973414,Lepidoptera,Geometridae,Bupalus,Bupalus piniaria,Bupalus piniaria,99,ACCEPTED,EXACT,SPECIES,london31May2023
5143675,Lepidoptera,Geometridae,Cabera,Cabera exanthemata,Cabera exanthemata,99,ACCEPTED,EXACT,SPECIES,london31May2023
5143697,Lepidoptera,Geometridae,Cabera,Cabera pusaria,Cabera pusaria,99,ACCEPTED,EXACT,SPECIES,london31May2023
1978776,Lepidoptera,Geometridae,Campaea,Campaea margaritaria,Campaea margaritaria,99,ACCEPTED,EXACT,SPECIES,london31May2023
4524376,Lepidoptera,Geometridae,Camptogramma,Camptogramma bilineata,Camptogramma bilineata,99,ACCEPTED,EXACT,SPECIES,london31May2023
1978977,Lepidoptera,Geometridae,Carsia,Carsia sororiata,Carsia sororiata,98,ACCEPTED,EXACT,SPECIES,london31May2023
1964195,Lepidoptera,Geometridae,Catarhoe,Catarhoe cuculata,Catarhoe cuculata,99,ACCEPTED,EXACT,SPECIES,london31May2023
1964191,Lepidoptera,Geometridae,Catarhoe,Catarhoe rubidata,Catarhoe rubidata,99,ACCEPTED,EXACT,SPECIES,london31May2023
1967245,Lepidoptera,Geometridae,Cepphis,Cepphis advenaria,Cepphis advenaria,99,ACCEPTED,EXACT,SPECIES,london31May2023
4524951,Lepidoptera,Geometridae,Charissa,Charissa obscurata,Charissa obscurata,99,ACCEPTED,EXACT,SPECIES,london31May2023
1962990,Lepidoptera,Geometridae,Chesias,Chesias legatella,Chesias legatella,99,ACCEPTED,EXACT,SPECIES,london31May2023
1962972,Lepidoptera,Geometridae,Chesias,Chesias rufata,Chesias rufata,99,ACCEPTED,EXACT,SPECIES,london31May2023
9220953,Lepidoptera,Geometridae,Chiasmia,Chiasmia aestimaria,Chiasmia aestimaria,99,ACCEPTED,EXACT,SPECIES,london31May2023
4525078,Lepidoptera,Geometridae,Chiasmia,Chiasmia clathrata,Chiasmia clathrata,98,ACCEPTED,EXACT,SPECIES,london31May2023
1961037,Lepidoptera,Geometridae,Chlorissa,Chlorissa cloraria,Chlorissa cloraria,99,ACCEPTED,EXACT,SPECIES,london31May2023
1961040,Lepidoptera,Geometridae,Chlorissa,Chlorissa viridata,Chlorissa viridata,99,ACCEPTED,EXACT,SPECIES,london31May2023
5806132,Lepidoptera,Geometridae,Chlorochlamys,Chlorochlamys chloroleucaria,Chlorochlamys chloroleucaria,99,ACCEPTED,EXACT,SPECIES,london31May2023
1963463,Lepidoptera,Geometridae,Chloroclysta,Chloroclysta miata,Chloroclysta miata,99,ACCEPTED,EXACT,SPECIES,london31May2023
1963446,Lepidoptera,Geometridae,Chloroclysta,Chloroclysta siterata,Chloroclysta siterata,99,ACCEPTED,EXACT,SPECIES,london31May2023
1989428,Lepidoptera,Geometridae,Chloroclystis,Chloroclystis v-ata,Chloroclystis v-ata,99,ACCEPTED,EXACT,SPECIES,london31May2023
5768880,Lepidoptera,Geometridae,Cidaria,Cidaria fulvata,Cidaria fulvata,98,ACCEPTED,EXACT,SPECIES,london31May2023
5769028,Lepidoptera,Geometridae,Cleora,Cleora cinctaria,Cleora cinctaria,99,ACCEPTED,EXACT,SPECIES,london31May2023
1985522,Lepidoptera,Geometridae,Cleorodes,Cleorodes lichenaria,Cleorodes lichenaria,99,ACCEPTED,EXACT,SPECIES,london31May2023
1988504,Lepidoptera,Geometridae,Coenocalpe,Coenocalpe lapidata,Coenocalpe lapidata,99,ACCEPTED,EXACT,SPECIES,london31May2023
9414984,Lepidoptera,Geometridae,Nebula,Coenotephria salicata,Nebula salicata,98,SYNONYM,EXACT,SPECIES,london31May2023
1988602,Lepidoptera,Geometridae,Colostygia,Colostygia multistrigaria,Colostygia multistrigaria,99,ACCEPTED,EXACT,SPECIES,london31May2023
1988684,Lepidoptera,Geometridae,Colostygia,Colostygia olivata,Colostygia olivata,99,ACCEPTED,EXACT,SPECIES,london31May2023
1988593,Lepidoptera,Geometridae,Colostygia,Colostygia pectinataria,Colostygia pectinataria,99,ACCEPTED,EXACT,SPECIES,london31May2023
1968867,Lepidoptera,Geometridae,Colotois,Colotois pennaria,Colotois pennaria,99,ACCEPTED,EXACT,SPECIES,london31May2023
4523522,Lepidoptera,Geometridae,Comibaena,Comibaena bajularia,Comibaena bajularia,99,ACCEPTED,EXACT,SPECIES,london31May2023
1970213,Lepidoptera,Geometridae,Cosmorhoe,Cosmorhoe ocellata,Cosmorhoe ocellata,99,ACCEPTED,EXACT,SPECIES,london31May2023
4524223,Lepidoptera,Geometridae,Costaconvexa,Costaconvexa centrostrigaria,Costaconvexa centrostrigaria,99,ACCEPTED,EXACT,SPECIES,london31May2023
4524221,Lepidoptera,Geometridae,Costaconvexa,Costaconvexa polygrammata,Costaconvexa polygrammata,99,ACCEPTED,EXACT,SPECIES,london31May2023
1990533,Lepidoptera,Geometridae,Crocallis,Crocallis dardoinaria,Crocallis dardoinaria,99,ACCEPTED,EXACT,SPECIES,london31May2023
1990551,Lepidoptera,Geometridae,Crocallis,Crocallis elinguaria,Crocallis elinguaria,98,ACCEPTED,EXACT,SPECIES,london31May2023
5149746,Lepidoptera,Geometridae,Cyclophora,Cyclophora albipunctata,Cyclophora albipunctata,99,ACCEPTED,EXACT,SPECIES,london31May2023
