accepted_taxon_key,order_name,family_name,genus_name,search_species_name,gbif_species_name,confidence,status,match_type,rank,source
1771509,Lepidoptera,Noctuidae,Tholera,Tholera decimalis,Tholera decimalis,99,ACCEPTED,EXACT,SPECIES,london31May2023
4532908,Lepidoptera,Noctuidae,Thysanoplusia,Thysanoplusia daubei,Thysanoplusia daubei,99,ACCEPTED,EXACT,SPECIES,london31May2023
1795068,Lepidoptera,Noctuidae,Thysanoplusia,Thysanoplusia orichalcea,Thysanoplusia orichalcea,99,ACCEPTED,EXACT,SPECIES,london31May2023
4533136,Lepidoptera,Noctuidae,Tiliacea,Tiliacea aurago,Tiliacea aurago,99,ACCEPTED,EXACT,SPECIES,london31May2023
4533128,Lepidoptera,Noctuidae,Tiliacea,Tiliacea citrago,Tiliacea citrago,99,ACCEPTED,EXACT,SPECIES,london31May2023
1760593,Lepidoptera,Noctuidae,Trachea,Trachea atriplicis,Trachea atriplicis,98,ACCEPTED,EXACT,SPECIES,london31May2023
1786360,Lepidoptera,Noctuidae,Trichoplusia,Trichoplusia ni,Trichoplusia ni,99,ACCEPTED,EXACT,SPECIES,london31May2023
1763697,Lepidoptera,Noctuidae,Trigonophora,Trigonophora flammea,Trigonophora flammea,99,ACCEPTED,EXACT,SPECIES,london31May2023
1774285,Lepidoptera,Noctuidae,Valeria,Valeria oleagina,Valeria oleagina,99,ACCEPTED,EXACT,SPECIES,london31May2023
6116899,Lepidoptera,Noctuidae,Vittaplusia,Vittaplusia vittata,Vittaplusia vittata,99,ACCEPTED,EXACT,SPECIES,london31May2023
1771698,Lepidoptera,Noctuidae,Xanthia,Xanthia togata,Xanthia togata,99,ACCEPTED,EXACT,SPECIES,london31May2023
1777727,Lepidoptera,Noctuidae,Xanthopastis,Xanthopastis timais,Xanthopastis timais,99,ACCEPTED,EXACT,SPECIES,london31May2023
5112254,Lepidoptera,Noctuidae,Xestia,Xestia agathina,Xestia agathina,99,ACCEPTED,EXACT,SPECIES,london31May2023
7921916,Lepidoptera,Noctuidae,Xestia,Xestia alpicola,Xestia alpicola,99,ACCEPTED,EXACT,SPECIES,london31May2023
8043500,Lepidoptera,Noctuidae,Xestia,Xestia ashworthii,Xestia ashworthii,99,ACCEPTED,EXACT,SPECIES,london31May2023
5112291,Lepidoptera,Noctuidae,Xestia,Xestia baja,Xestia baja,99,ACCEPTED,EXACT,SPECIES,london31May2023
5714973,Lepidoptera,Noctuidae,Xestia,Xestia c-nigrum,Xestia c-nigrum,98,ACCEPTED,EXACT,SPECIES,london31May2023
5112336,Lepidoptera,Noctuidae,Xestia,Xestia castanea,Xestia castanea,99,ACCEPTED,EXACT,SPECIES,london31May2023
5772349,Lepidoptera,Noctuidae,Xestia,Xestia ditrapezium,Xestia ditrapezium,99,ACCEPTED,EXACT,SPECIES,london31May2023
5112155,Lepidoptera,Noctuidae,Xestia,Xestia sexstrigata,Xestia sexstrigata,99,ACCEPTED,EXACT,SPECIES,london31May2023
5112362,Lepidoptera,Noctuidae,Xestia,Xestia stigmatica,Xestia rhomboidea,99,SYNONYM,EXACT,SPECIES,london31May2023
5772351,Lepidoptera,Noctuidae,Xestia,Xestia triangulum,Xestia triangulum,99,ACCEPTED,EXACT,SPECIES,london31May2023
5112283,Lepidoptera,Noctuidae,Xestia,Xestia xanthographa,Xestia xanthographa,99,ACCEPTED,EXACT,SPECIES,london31May2023
1790364,Lepidoptera,Noctuidae,Xylena,Xylena exsoleta,Xylena exsoleta,99,ACCEPTED,EXACT,SPECIES,london31May2023
9174377,Lepidoptera,Noctuidae,Xylena,Xylena solidaginis,Xylena solidaginis,99,ACCEPTED,EXACT,SPECIES,london31May2023
1790361,Lepidoptera,Noctuidae,Xylena,Xylena vetusta,Xylena vetusta,99,ACCEPTED,EXACT,SPECIES,london31May2023
1768150,Lepidoptera,Noctuidae,Xylocampa,Xylocampa areola,Xylocampa areola,99,ACCEPTED,EXACT,SPECIES,london31May2023
